Closing Date,Chevron Corporation (NYSE:CVX),Exxon Mobil Corporation (NYSE:XOM),Microsoft Corporation (NasdaqGS:MSFT),Apple Inc. (NasdaqGS:AAPL),Bank of America Corporation (NYSE:BAC),JPMorgan Chase & Co. (NYSE:JPM),Walmart Inc. (NYSE:WMT),Target Corporation (NYSE:TGT),The Coca-Cola Company (NYSE:KO),"PepsiCo, Inc. (NasdaqGS:PEP)",Johnson & Johnson (NYSE:JNJ),Abbott Laboratories (NYSE:ABT),The Procter & Gamble Company (NYSE:PG),Unilever PLC (LSE:ULVR),The Boeing Company (NYSE:BA),Airbus SE (ENXTPA:AIR),Caterpillar Inc. (NYSE:CAT),Deere & Company (NYSE:DE),Wells Fargo & Company (NYSE:WFC),Citigroup Inc. (NYSE:C),"Meta Platforms, Inc. (NasdaqGS:META)",Alphabet Inc. (NasdaqGS:GOOGL)
2019-09-19,123.66,72.33,141.07,55.24,29.82,119.38,117.11,107.87,54.52,135.48,130.11,83.23,121.90,49.2,384.44,124.08,130.12,164.44,48.91,69.73,190.14,61.94
2019-09-20,124.32,72.08,139.44,54.43,29.59,118.90,116.98,106.67,53.91,134.71,131.65,83.58,122.24,47.95,379.39,120.1,128.16,164.07,48.63,69.35,189.93,61.49
2019-09-23,124.90,72.13,139.14,54.68,29.52,118.88,117.62,108.78,54.14,135.44,131.74,83.16,123.22,48.675,377.03,119.8,128.42,165.21,48.96,69.55,186.82,61.73
2019-09-24,123.74,71.14,137.38,54.42,28.94,117.33,118.40,107.45,54.30,135.36,131.55,82.44,123.61,49.045,381.65,118.8,125.99,165.96,48.65,67.90,181.28,60.92
2019-09-25,123.51,71.35,139.36,55.26,29.25,118.00,118.47,106.80,54.17,135.09,130.99,82.86,123.02,48.615,386.20,120.96,126.61,165.19,49.26,69.38,182.80,62.30
2019-09-26,120.16,70.97,139.54,54.97,29.13,117.03,118.30,106.29,54.39,135.72,128.85,82.66,124.31,49.03,386.89,119.54,126.39,166.41,48.87,69.11,180.11,62.11
2019-09-27,118.60,71.48,137.73,54.71,29.35,117.72,118.45,106.12,54.31,135.60,128.60,81.84,124.57,49.175,382.86,119,126.59,166.26,50.71,69.46,177.10,61.30
2019-09-30,118.60,70.61,139.03,55.99,29.17,117.69,118.68,106.91,54.44,137.10,129.38,83.67,124.38,48.9,380.47,119.2,126.31,168.68,50.44,69.08,178.08,61.06
2019-10-01,116.01,68.95,137.07,56.15,28.44,115.55,117.85,105.94,54.65,137.37,129.99,81.84,123.85,48.92,374.94,116.74,122.37,165.50,49.06,68.15,175.81,60.30
2019-10-02,112.29,67.15,134.65,54.74,27.84,113.25,116.12,105.16,53.08,133.94,132.00,79.53,121.08,47.855,367.36,114.36,119.96,163.25,48.47,66.26,174.60,58.90
2019-10-03,113.15,67.98,136.28,55.21,27.81,112.19,116.31,106.62,53.84,137.93,131.19,81.07,121.74,47.84,372.07,119.22,120.04,164.83,48.48,66.70,179.38,59.47
2019-10-04,113.85,68.97,138.12,56.75,28.37,114.62,118.16,109.10,54.54,140.28,133.66,81.99,124.00,48.015,375.70,117.78,121.04,167.69,49.21,68.18,180.45,60.55
2019-10-07,113.26,68.02,137.12,56.77,28.31,114.37,117.23,107.95,53.87,138.34,133.16,81.04,122.84,48.43,376.54,117.22,120.25,166.55,48.81,68.15,179.68,60.41
2019-10-08,111.71,66.70,135.67,56.10,27.63,111.82,117.58,108.52,53.58,137.24,131.84,78.51,120.93,48.365,374.10,117.7,117.97,164.97,47.82,66.40,177.75,59.51
2019-10-09,113.14,67.44,138.24,56.76,27.89,112.63,118.93,110.36,53.83,137.85,129.22,79.50,121.98,48.4,374.96,117.38,119.44,166.43,48.15,67.43,179.85,60.12
2019-10-10,114.59,68.25,139.10,57.52,28.45,114.21,119.61,110.57,53.66,137.89,129.06,80.14,121.94,47.795,371.00,117.92,122.69,167.80,48.65,68.62,180.03,60.47
2019-10-11,116.15,68.98,139.68,59.05,28.91,116.14,120.24,111.83,53.30,137.64,131.33,79.63,121.09,46.47,374.92,118.88,128.40,170.95,49.21,70.10,184.19,60.79
2019-10-14,116.18,69.18,139.55,58.97,29.14,116.45,119.17,111.15,53.30,137.45,130.72,79.82,120.05,46.45,373.18,118.3,128.38,168.93,49.27,70.24,183.28,60.89
2019-10-15,116.31,69.42,141.58,58.83,29.73,119.96,119.53,111.89,53.51,136.33,132.84,81.98,117.20,45.685,370.96,119.44,131.03,172.64,50.11,71.22,188.89,62.11
2019-10-16,115.11,68.23,140.41,58.59,30.17,119.68,119.42,112.19,53.49,136.42,135.17,81.78,117.53,46.085,372.43,119.32,130.19,171.06,49.59,69.50,189.55,62.15
2019-10-17,115.35,68.14,139.69,58.82,30.26,120.35,119.84,113.23,53.79,136.96,136.17,82.38,116.63,46.525,369.06,119.84,132.07,172.14,49.61,69.60,190.39,62.64
2019-10-18,114.74,67.61,137.41,59.10,30.35,120.56,119.14,112.81,54.78,136.25,127.70,82.79,117.47,46.26,344.00,120.4,130.71,173.92,49.97,69.74,185.85,62.22
2019-10-21,116.61,68.74,138.43,60.13,31.02,123.55,119.74,113.68,54.23,136.12,128.02,81.65,119.08,45.58,331.06,122,132.23,174.03,50.46,71.81,189.76,62.21
2019-10-22,117.80,69.09,136.37,59.99,31.20,124.79,119.58,113.19,53.85,136.66,129.20,80.54,122.18,45.855,337.00,121.86,133.69,175.15,50.62,72.06,182.34,62.06
2019-10-23,117.98,69.75,137.24,60.80,31.42,125.12,119.35,111.36,54.64,137.45,129.90,81.27,123.00,45.655,340.50,120.16,135.34,175.00,50.93,72.45,186.15,62.88
2019-10-24,117.58,69.09,139.94,60.90,31.36,125.03,119.10,110.25,54.61,137.89,127.50,81.36,124.79,46.315,344.55,122.26,133.85,172.11,51.10,72.30,186.38,62.96
2019-10-25,118.67,69.25,140.73,61.65,31.72,126.03,119.04,109.02,53.75,136.64,128.35,81.65,123.25,46.315,339.83,123.52,139.73,173.11,51.57,73.17,187.89,63.22
2019-10-28,118.48,68.64,144.19,62.26,31.84,126.51,119.22,109.72,53.57,136.57,129.18,82.66,123.48,45.575,340.88,124.68,140.06,173.35,51.65,73.59,189.40,64.45
2019-10-29,118.13,68.44,142.83,60.82,32.07,126.43,117.15,108.15,53.41,136.08,129.12,83.45,123.60,45.955,348.93,125.76,141.33,174.11,52.17,73.09,189.31,63.03
2019-10-30,116.36,67.72,144.61,60.82,31.62,125.73,118.10,107.93,53.94,136.90,132.84,84.01,124.94,46.52,346.06,129.98,140.34,173.82,52.03,72.97,188.25,63.04
2019-10-31,116.14,67.57,143.37,62.19,31.27,124.92,117.26,106.91,54.43,137.17,132.04,83.61,124.51,46.225,339.91,128.42,137.80,174.14,51.63,71.86,191.65,62.94
2019-11-01,116.21,69.60,143.72,63.96,31.80,127.80,117.62,107.82,53.90,136.93,131.20,82.66,123.87,46.12,345.19,129.98,144.49,176.11,52.18,73.84,193.62,63.61
2019-11-04,121.57,71.67,144.55,64.38,32.40,128.82,117.57,108.77,53.14,135.16,130.23,82.22,119.07,45.95,351.09,130.84,146.92,179.10,52.72,75.15,194.72,64.48
2019-11-05,121.94,73.09,144.46,64.28,32.82,129.10,118.86,110.06,52.42,134.01,130.42,82.34,118.90,46.055,358.29,130.12,146.37,178.92,53.30,74.83,194.32,64.57
2019-11-06,119.90,71.49,144.06,64.31,32.79,129.30,119.50,110.51,52.80,134.44,130.96,83.12,120.32,46.895,354.19,131.04,145.49,175.97,53.80,74.42,191.55,64.55
2019-11-07,121.89,73.01,144.26,64.86,33.23,130.00,120.23,110.59,52.29,133.32,131.43,83.39,119.62,46.545,357.31,132.28,147.01,177.89,54.00,75.81,190.42,65.35
2019-11-08,120.93,70.77,145.96,65.04,33.26,130.38,119.44,110.15,52.21,133.13,133.00,83.74,119.70,46.75,351.00,132.96,148.16,178.36,54.10,76.12,190.84,65.45
2019-11-11,120.81,70.34,146.11,65.55,33.18,129.92,119.04,110.45,51.84,132.39,131.98,83.76,119.33,46.13,366.96,132.86,148.00,179.80,54.05,75.60,189.61,64.91
2019-11-12,120.96,69.37,147.07,65.49,33.09,129.16,119.12,108.35,51.71,131.98,131.35,84.34,119.27,45.97,362.88,134.68,146.34,176.39,54.22,75.07,194.47,64.86
2019-11-13,122.28,68.80,147.31,66.12,32.79,128.48,120.98,108.58,52.41,133.29,131.27,84.22,120.65,46.255,362.50,135.5,144.49,175.67,53.29,73.91,193.19,64.81
2019-11-14,121.96,68.50,148.06,65.66,32.70,128.60,120.65,111.11,52.63,133.33,130.96,84.12,120.50,46.03,367.44,135.86,143.44,174.38,53.49,73.84,193.15,65.46
2019-11-15,120.64,69.19,149.97,66.44,32.93,129.53,118.87,113.21,52.67,133.81,134.94,85.71,120.54,45.68,371.68,136.4,145.31,174.48,53.80,74.40,195.10,66.68
2019-11-18,118.55,68.52,150.34,66.78,32.96,130.62,120.25,111.96,53.03,134.06,134.83,84.26,121.89,45.67,369.46,134.4,143.59,174.91,54.00,74.40,197.40,65.99
2019-11-19,116.45,67.82,150.39,66.57,32.94,130.58,119.89,110.85,53.08,134.57,134.82,84.29,121.42,45.575,367.00,135.3,143.18,173.65,54.03,74.82,199.32,65.63
2019-11-20,117.34,68.03,149.62,65.80,32.69,129.63,119.13,126.43,53.22,133.74,135.94,83.89,122.29,45.265,370.91,135.1,141.52,172.07,53.54,73.91,197.51,65.09
2019-11-21,118.77,69.67,149.48,65.50,32.84,129.93,119.86,127.65,52.96,133.91,136.44,83.68,120.34,44.95,366.44,134.04,143.36,176.03,53.56,73.90,197.93,65.01
2019-11-22,118.63,69.37,149.59,65.45,33.18,130.79,119.36,127.02,53.03,134.07,138.07,83.74,120.29,45.165,371.34,133.7,143.88,175.38,54.28,74.87,198.82,64.68
2019-11-25,118.38,68.91,151.23,66.59,33.47,131.49,118.92,125.19,53.22,133.83,137.18,84.49,120.51,45.185,373.13,134.58,146.42,176.61,54.21,75.68,199.79,65.28
2019-11-26,117.79,68.74,152.03,66.07,33.35,131.67,119.19,126.89,53.90,135.70,137.17,85.42,122.26,45.605,373.51,135.68,146.09,176.65,53.81,75.46,198.97,65.65
2019-11-27,118.07,68.70,152.32,66.96,33.42,132.06,118.76,125.90,53.95,135.91,137.75,85.42,121.76,45.625,368.00,133.94,145.69,169.06,54.34,75.72,202.00,65.61
2019-11-29,117.13,68.13,151.38,66.81,33.32,131.76,119.09,125.01,53.40,135.83,137.49,85.45,122.06,45.78,366.18,133.4,144.73,168.05,54.46,75.12,201.64,65.20
2019-12-02,116.80,68.42,149.55,66.04,33.43,131.47,119.28,123.98,53.75,135.88,137.36,84.51,122.72,45.42,355.18,129.78,142.96,165.29,53.62,74.52,199.70,64.44
2019-12-03,115.89,67.88,149.31,64.86,32.84,129.78,118.67,124.04,53.80,135.46,137.16,84.36,122.95,45.245,352.08,124.06,140.06,163.50,52.58,73.33,198.82,64.74
2019-12-04,116.94,68.65,149.85,65.44,33.15,132.34,118.69,124.52,54.29,137.30,139.38,85.18,124.53,45.205,348.84,127.98,140.12,165.27,53.24,74.23,198.71,65.95
2019-12-05,116.33,68.41,149.93,66.40,33.09,133.06,118.66,124.68,54.19,136.34,139.56,85.24,124.62,44.75,345.68,127,141.05,164.58,53.23,74.71,199.36,66.35
2019-12-06,118.01,69.51,151.75,67.68,33.67,135.04,119.78,125.03,54.42,137.36,140.38,85.48,124.19,45.51,354.09,127.04,142.72,165.21,54.37,75.81,201.05,66.97
2019-12-09,117.30,69.66,151.36,66.73,33.51,134.41,119.36,126.45,54.07,137.16,140.50,83.87,124.87,45.445,351.21,124.94,142.83,167.90,53.92,75.33,201.34,67.15
2019-12-10,117.89,69.06,151.13,67.12,33.53,134.50,119.14,125.77,53.77,136.27,139.99,84.56,124.27,45.485,347.90,124.22,142.87,169.90,53.69,75.78,200.87,67.14
2019-12-11,116.23,68.96,151.70,67.69,33.64,134.18,119.00,125.80,53.95,137.10,140.98,84.91,124.66,45.245,350.00,124,144.00,169.70,53.17,75.55,202.26,67.21
2019-12-12,118.81,70.34,153.24,67.87,34.68,138.02,119.76,127.52,54.14,137.18,141.34,85.97,124.57,45.295,346.29,124.16,146.78,173.82,54.36,77.05,196.75,67.42
2019-12-13,117.96,69.23,154.53,68.79,34.44,136.81,120.29,127.22,54.42,137.94,141.38,86.35,125.47,45.45,341.67,125.9,145.53,172.50,53.79,76.39,194.11,67.34
2019-12-16,119.36,70.00,155.53,69.97,34.70,137.34,120.54,125.96,54.42,137.06,141.79,86.40,125.56,46.305,327.00,129.22,145.36,172.85,54.22,76.91,197.92,68.04
2019-12-17,118.60,69.68,154.69,70.10,35.04,138.18,121.28,128.38,54.42,136.17,143.56,87.06,125.31,42.99,327.00,131.5,146.37,173.84,54.34,77.74,198.39,67.74
2019-12-18,118.55,69.87,154.37,69.94,35.11,138.04,119.86,128.08,53.91,135.97,143.19,86.93,124.01,42.785,330.68,130.72,147.12,172.61,53.67,77.92,202.50,67.60
2019-12-19,118.13,69.39,155.71,70.01,34.95,137.35,120.08,128.70,54.32,136.47,145.35,87.35,124.92,43.36,333.50,130.82,145.02,172.76,53.63,78.20,206.06,67.82
2019-12-20,119.68,69.94,157.41,69.86,34.96,137.24,120.29,129.15,54.97,137.92,146.06,86.66,125.36,43.67,328.00,131.88,147.57,174.65,53.33,78.51,206.30,67.56
2019-12-23,120.33,70.29,157.41,71.00,35.17,137.20,119.03,128.34,54.91,137.04,146.44,87.35,124.90,44.29,337.55,132.78,148.50,175.05,53.81,78.76,206.18,67.53
2019-12-24,120.34,70.02,157.38,71.07,35.22,137.58,119.51,128.55,54.71,136.89,145.93,87.28,125.22,43.895,333.00,133.14,147.48,174.50,53.82,78.59,205.12,67.22
2019-12-26,120.60,70.13,158.67,72.48,35.52,139.04,119.52,128.89,55.02,136.69,145.83,87.28,125.22,43.895,329.92,133.14,148.22,174.80,54.15,79.83,207.79,68.12
2019-12-27,120.30,69.89,158.96,72.45,35.35,139.14,119.59,129.21,55.35,137.54,145.75,87.40,126.09,44.16,330.14,133.28,148.28,175.81,53.92,79.67,208.10,67.73
2019-12-30,119.85,69.48,157.59,72.88,35.15,138.63,119.40,128.89,55.27,136.81,145.30,86.80,124.47,43.73,326.40,130,147.52,174.16,53.60,79.51,204.41,66.99
2019-12-31,120.51,69.78,157.70,73.41,35.22,139.40,118.84,128.21,55.35,136.67,145.87,86.86,124.90,43.505,325.76,130.48,147.68,173.26,53.80,79.89,205.25,66.97
2020-01-02,121.43,70.90,160.62,75.09,35.64,141.09,118.94,126.07,54.99,135.82,145.97,86.95,123.41,43.47,333.32,133.52,150.53,176.86,53.75,81.23,209.78,68.43
2020-01-03,121.01,70.33,158.62,74.36,34.90,138.34,117.89,124.76,54.69,135.63,144.28,85.89,122.58,43.57,332.76,134.04,148.44,175.55,53.42,79.70,208.67,68.08
2020-01-06,120.60,70.87,159.03,74.95,34.85,138.23,117.65,123.58,54.67,136.15,144.10,86.34,122.75,43.245,333.74,133.46,148.34,176.81,53.10,79.45,212.60,69.89
2020-01-07,119.06,70.29,157.58,74.60,34.62,135.88,116.56,123.80,54.25,134.01,144.98,85.86,121.99,42.875,337.28,132,146.38,173.74,52.66,78.76,213.06,69.76
2020-01-08,117.70,69.23,160.09,75.80,34.97,136.94,116.16,123.40,54.35,134.70,144.96,86.21,122.51,42.4,331.37,134.38,147.68,175.90,52.82,79.36,215.22,70.25
2020-01-09,117.51,69.76,162.09,77.41,35.03,137.44,117.36,123.50,55.34,134.79,145.39,86.44,123.85,42.81,336.34,134.92,147.31,177.60,52.73,80.08,218.30,70.99
2020-01-10,116.44,69.14,161.34,77.58,34.74,136.07,116.38,124.73,55.53,134.53,145.06,85.36,123.97,43.045,329.92,134.42,146.13,173.43,52.50,79.25,218.06,71.45
2020-01-13,116.66,69.80,163.28,79.24,35.06,137.20,115.88,123.87,56.13,136.53,145.70,85.12,124.88,43.43,330.22,135.12,146.82,174.74,52.11,80.65,221.91,72.00
2020-01-14,116.30,69.20,162.13,78.17,35.32,138.80,116.18,125.26,56.00,136.85,146.52,85.74,124.69,43.195,332.35,135.1,146.68,173.67,49.30,81.91,219.06,71.53
2020-01-15,116.13,69.09,163.18,77.84,34.67,136.72,115.28,117.00,56.70,139.20,147.01,87.38,125.96,43.52,329.80,134.26,145.57,172.92,48.32,81.24,221.15,71.96
2020-01-16,116.89,68.82,166.17,78.81,34.72,137.25,115.90,116.32,56.82,139.61,148.20,88.28,126.07,43.54,332.00,133.4,147.87,175.47,49.25,81.00,221.77,72.51
2020-01-17,115.58,68.56,167.10,79.68,34.71,138.20,114.96,116.92,56.94,141.26,149.17,89.00,126.41,44,324.15,136.78,147.78,176.20,49.18,81.12,222.14,73.98
2020-01-21,113.31,67.58,166.50,79.14,34.26,136.84,115.59,114.04,57.17,141.86,149.27,89.73,126.09,44.13,313.37,136.4,145.85,172.56,48.94,79.90,221.44,74.11
2020-01-22,112.90,67.19,165.70,79.43,34.36,136.68,116.10,113.90,57.61,143.38,148.25,91.86,126.31,43.87,309.00,137.98,142.63,171.16,48.56,80.10,221.32,74.21
2020-01-23,113.10,66.77,166.72,79.81,34.12,136.54,115.81,115.53,57.83,143.65,148.53,90.73,124.99,43.685,317.79,135.8,142.75,172.06,48.22,79.80,219.76,74.23
2020-01-24,111.85,66.32,165.04,79.58,33.54,133.15,114.37,114.32,57.68,142.92,148.32,90.40,125.14,44.74,323.05,139,140.38,170.12,47.57,78.42,217.94,73.31
2020-01-27,110.39,64.74,162.28,77.24,32.85,132.03,115.86,115.78,57.48,142.14,148.75,89.59,125.69,44.285,316.60,132.9,135.73,163.28,47.10,76.71,214.87,71.59
2020-01-28,111.12,64.65,165.46,79.42,33.24,134.43,116.60,115.44,57.01,142.44,149.50,89.54,126.03,45.005,316.56,134.24,136.74,162.98,47.37,77.24,217.79,72.53
2020-01-29,110.37,64.11,168.04,81.09,33.01,134.23,115.89,114.27,57.01,141.73,150.54,89.14,125.06,44.38,322.02,136.56,135.78,160.16,47.27,76.48,223.23,72.84
2020-01-30,111.40,64.79,172.78,80.97,33.48,135.89,116.58,114.67,58.86,143.83,150.36,89.16,125.95,45.275,323.30,134.5,135.37,161.11,47.91,77.43,209.53,72.71
2020-01-31,107.14,62.12,170.23,77.38,32.83,132.36,114.49,110.74,58.40,142.02,148.87,87.14,124.62,45.335,318.27,133.24,131.35,158.58,46.94,74.41,201.91,71.64
2020-02-03,106.28,60.73,174.38,77.17,32.97,133.37,114.27,112.51,58.58,142.51,150.17,87.06,125.11,45.8,316.00,133.68,129.77,158.29,47.12,75.13,204.19,74.13
2020-02-04,106.85,59.97,180.12,79.71,33.62,135.29,115.27,113.25,58.84,143.22,151.60,88.23,125.66,45.935,317.94,138,133.51,164.43,47.26,76.50,209.83,72.27
2020-02-05,110.28,62.73,179.90,80.36,34.71,137.59,116.81,115.53,58.85,144.30,153.99,89.56,126.81,46.36,329.55,136.88,137.44,168.35,48.31,78.85,210.11,72.30
2020-02-06,109.49,61.88,183.63,81.30,34.67,137.61,116.31,115.14,58.99,144.33,153.53,89.47,127.14,46.955,341.43,137,137.25,168.86,47.98,78.97,210.85,73.80
2020-02-07,108.94,61.47,183.89,80.01,34.61,137.17,116.45,115.61,59.19,145.37,151.89,87.87,126.08,46.96,336.75,136.78,133.37,167.45,47.84,78.69,212.33,73.96
2020-02-10,109.79,59.96,188.70,80.39,34.69,137.74,115.25,116.98,59.75,145.66,151.86,88.30,126.17,46.855,344.67,136.62,134.32,168.24,47.77,78.48,213.06,75.43
2020-02-11,111.21,60.53,184.44,79.90,34.77,138.00,115.40,116.69,59.59,146.08,151.99,89.17,124.16,46.88,344.42,138,136.19,170.26,47.99,79.09,207.19,75.50
2020-02-12,112.04,61.27,184.71,81.80,34.92,138.00,115.85,118.11,59.41,146.08,151.09,88.79,123.45,46.615,347.45,136.6,139.59,171.83,47.79,79.33,210.76,75.93
2020-02-13,111.66,60.93,183.71,81.22,34.91,137.88,117.44,118.28,59.61,146.47,150.09,88.68,124.96,46.12,342.82,132.8,139.72,170.76,48.12,79.00,213.14,75.67
2020-02-14,110.08,60.65,185.35,81.24,34.85,137.46,117.89,116.63,59.95,146.99,150.13,89.66,126.14,46.055,340.49,129.86,137.99,168.07,48.22,78.79,214.18,75.94
2020-02-18,110.24,59.88,187.23,79.75,34.27,135.64,119.63,117.83,59.53,145.60,149.14,88.88,124.87,46.33,338.88,130.26,136.58,166.30,46.99,77.58,217.80,75.97
2020-02-19,110.74,60.34,187.28,80.91,34.72,137.49,117.68,117.39,59.77,145.53,148.94,89.36,125.44,46.25,338.30,131.8,136.86,164.93,47.09,78.05,217.49,76.24
2020-02-20,109.81,59.86,184.42,80.08,34.85,137.49,117.69,118.26,59.72,145.16,148.37,88.46,126.58,45.96,336.28,131.78,136.93,165.83,47.34,78.22,214.58,75.85
2020-02-21,109.01,59.13,178.59,78.26,34.36,135.81,118.58,117.01,60.13,145.85,149.93,87.45,126.70,45.93,330.38,130.84,137.21,177.43,47.70,76.44,210.18,74.17
2020-02-24,104.71,56.36,170.89,74.55,32.73,132.16,116.32,113.78,58.65,142.64,145.91,84.63,123.30,44.83,317.90,124.38,132.17,171.86,46.39,72.53,200.72,70.99
2020-02-25,100.71,54.20,168.07,72.02,31.08,126.26,114.39,111.72,57.82,141.10,144.65,81.13,121.43,43.925,304.14,123.54,129.00,166.65,45.12,69.43,196.77,69.32
2020-02-26,98.04,53.01,170.17,73.16,30.63,126.64,113.78,110.66,57.60,141.98,143.68,81.36,120.16,43.865,305.59,120.56,128.25,166.92,44.14,68.18,197.20,69.52
2020-02-27,94.13,49.82,158.18,68.38,29.13,121.37,110.40,105.62,54.93,136.37,139.12,79.19,113.50,43.21,287.76,115,123.27,159.99,42.47,64.45,189.75,65.75
2020-02-28,93.34,51.44,162.01,68.34,28.50,116.11,107.68,103.00,53.49,132.03,134.48,77.03,113.23,41.7,275.11,108.1,124.24,156.48,40.85,63.46,192.47,66.96
2020-03-02,96.59,53.88,172.79,74.70,29.37,121.52,115.88,109.06,55.92,137.58,140.02,81.61,119.56,43.2,289.27,107.62,127.60,163.92,42.26,67.59,196.44,69.32
2020-03-03,94.39,51.30,164.51,72.33,27.75,116.96,112.91,105.84,56.06,135.58,135.59,77.99,118.17,43.825,280.62,112.12,124.38,157.78,40.53,65.05,185.89,66.89
2020-03-04,98.53,52.42,170.55,75.69,28.39,119.85,116.77,107.82,58.92,142.39,143.48,82.09,124.50,44.595,283.12,110.96,127.40,163.07,41.40,67.39,191.76,69.08
2020-03-05,97.19,50.11,166.27,73.23,26.78,113.97,115.92,105.97,56.74,138.10,142.01,80.52,121.63,44.82,260.37,107.72,121.97,159.07,38.90,63.49,185.17,65.74
2020-03-06,95.32,47.69,161.57,72.26,25.71,108.08,117.23,105.95,55.26,137.26,142.03,81.74,121.66,43.52,262.33,99.5,121.41,164.04,37.09,61.28,181.09,64.79
2020-03-09,80.67,41.86,150.62,66.54,21.93,93.44,117.16,104.03,51.86,130.16,136.44,77.02,116.06,41.675,227.17,89.99,104.07,150.00,32.48,51.37,169.50,60.79
2020-03-10,84.98,43.41,160.92,71.34,23.61,100.70,119.79,108.33,53.66,134.14,141.64,80.88,120.55,40.78,231.01,89.62,106.49,154.99,35.08,55.58,178.19,63.76
2020-03-11,83.03,41.98,153.63,68.86,22.67,95.96,114.43,105.58,52.21,129.75,131.80,78.09,111.59,40.735,189.08,85.7,100.69,145.88,32.33,50.79,170.24,60.55
2020-03-12,76.26,37.18,139.06,62.06,20.51,88.05,104.05,92.62,47.16,115.34,125.41,74.74,101.84,38.515,154.84,71.36,92.26,130.39,27.20,43.26,154.47,55.58
2020-03-13,83.42,38.12,158.83,69.49,24.16,103.91,114.10,101.02,48.47,127.45,134.29,81.65,114.07,38.545,170.20,74.33,99.64,138.96,30.89,51.04,170.28,60.71
2020-03-16,69.70,34.49,135.42,60.55,20.44,88.36,106.76,93.79,45.26,113.09,127.13,73.66,108.50,37.26,129.61,69,93.41,120.05,26.50,41.19,146.01,53.65
2020-03-17,70.69,36.81,146.57,63.22,21.98,93.76,119.26,103.63,47.18,127.72,136.59,79.49,118.24,40.925,124.14,63.04,100.20,126.71,29.63,40.25,149.42,55.90
2020-03-18,55.05,33.12,140.40,61.67,20.79,83.89,122.58,102.82,44.85,120.92,134.96,79.26,117.45,41.03,101.89,49.065,100.12,114.21,28.12,36.43,146.96,54.56
2020-03-19,57.39,34.43,142.71,61.20,21.20,85.30,119.45,100.50,41.83,117.34,127.05,74.50,110.83,43.41,97.71,53.73,103.01,119.66,28.29,39.64,153.13,55.58
2020-03-20,59.39,32.74,137.35,57.31,19.67,83.50,113.97,97.40,38.30,103.93,119.89,68.00,102.43,41.385,95.01,63.78,95.50,111.63,26.50,38.06,149.73,53.41
2020-03-23,54.22,31.45,135.98,56.09,18.08,79.03,114.28,96.69,37.56,105.18,111.14,62.82,97.70,39.325,105.62,55,91.85,111.15,25.25,35.39,148.10,52.71
2020-03-24,66.55,35.44,148.34,61.72,21.03,88.43,115.03,100.56,39.45,113.84,119.18,69.69,103.27,39.975,127.68,55.98,101.34,126.00,28.92,40.66,160.98,56.50
2020-03-25,69.27,37.29,146.92,61.38,21.10,91.73,109.40,91.04,41.61,112.50,119.40,70.75,100.92,39.775,158.73,60.01,104.67,128.49,28.97,41.86,156.21,55.08
2020-03-26,76.38,38.82,156.11,64.61,22.72,98.12,109.82,96.07,44.29,120.26,126.57,75.81,107.38,40.235,180.55,72.29,110.50,139.09,30.90,46.02,163.34,58.15
2020-03-27,68.78,36.95,149.70,61.94,21.60,91.13,109.58,94.74,42.81,120.46,123.16,74.56,110.17,39.315,162.00,68.17,105.44,135.11,30.28,43.80,156.79,55.51
2020-03-30,71.95,37.50,160.23,63.70,22.04,93.50,115.19,96.01,45.00,125.48,133.01,79.34,115.00,40.16,152.28,60.93,111.71,141.23,29.92,44.08,165.95,57.32
2020-03-31,72.46,37.97,157.71,63.57,21.23,90.03,113.62,92.97,44.25,120.10,131.13,78.91,110.00,40.755,149.14,59.34,116.04,138.16,28.70,42.12,166.80,58.10
2020-04-01,68.56,37.53,152.11,60.23,19.77,84.36,114.14,95.27,42.12,118.12,128.81,76.57,109.33,39.94,130.70,52.2,111.35,133.67,26.57,38.51,159.60,55.11
2020-04-02,76.12,40.40,155.26,61.23,20.57,87.51,118.65,94.36,43.95,123.86,133.15,79.44,114.40,40.43,123.27,50.27,116.74,139.38,27.22,39.23,158.19,55.85
2020-04-03,75.11,39.21,153.83,60.35,20.03,84.05,119.48,92.57,43.83,124.59,134.17,79.45,115.08,40.37,124.52,49.505,114.67,135.52,26.23,37.49,154.18,54.64
2020-04-06,80.39,40.47,165.27,65.62,21.39,89.46,126.07,97.51,46.67,131.16,139.76,82.73,117.81,41.36,148.77,53.53,120.43,143.49,28.63,41.12,165.55,59.16
2020-04-07,80.92,41.24,163.49,64.86,22.14,90.64,121.99,98.26,46.51,130.48,137.48,81.93,112.77,41.63,141.58,57.04,121.92,142.82,28.77,41.25,168.83,59.13
2020-04-08,85.98,43.85,165.13,66.52,23.45,94.30,121.84,104.63,47.82,132.61,143.26,84.95,115.10,40.91,146.87,59.81,127.40,146.77,30.28,44.26,174.28,60.35
2020-04-09,84.31,43.13,165.14,67.00,24.86,102.76,121.80,104.20,49.00,133.63,141.23,86.04,114.66,41.24,151.84,61,125.03,145.75,33.20,47.41,175.19,60.33
2020-04-13,84.91,42.76,165.51,68.31,23.92,98.19,125.30,104.68,46.93,130.89,139.77,85.85,115.95,41.24,147.33,61,114.14,139.80,31.43,46.68,174.79,60.52
2020-04-14,84.61,42.43,173.70,71.76,23.73,95.50,129.00,108.38,48.92,138.40,146.03,89.14,120.96,41.97,141.00,60,116.48,138.13,30.18,45.42,178.17,63.26
